productoid,nombre,referencia,ean13,ingreso,costo,contribucion,ventana_dias,servidor_sync
"002812","MARGARINA FINA SOLIDA 500G CJX20U","","7702161003007",359600.0000,256927.7274,102672.2726,30,"192.168.123.231"
"029803","ACEITE OLIVA OLIVETO 900ML FREIR","","7702141776884",359000.0000,256230.0000,102770.0000,30,"192.168.123.231"
"021258","QUESO STELAR 500G BLOQUE CAMPESINO","","7708916197274",358800.0000,290400.0000,68400.0000,30,"192.168.123.231"
"027401","DETERGENTE FAB ULTRA FLASH 3KG","","7702191164341",357600.0000,168246.7200,189353.2800,30,"192.168.123.231"
"027553","MANDARINA CHILENA IMPORTADA KILO","","27553",357120.0000,407169.8393,-50049.8393,30,"192.168.123.231"
"003113","PONQUE RAMO BARRA CHOCOLATE 5U","","7702914114608",355250.0000,251463.0880,103786.9120,30,"192.168.123.231"
"009938","PAÑAL WINNY ULTRATRIM SEC ET4 XG 50U PACX4U","009938","7701021147585",352500.0000,281417.1096,71082.8904,30,"192.168.123.231"
"004964","AVENA ALPINA NATURAL 200G 6U BOLSA","","7702001042425",347300.0000,247574.3000,99725.7000,30,"192.168.123.231"
"000071","UVA ISABELLA BANDEJA","","71",345600.0000,369039.8880,-23439.8880,30,"192.168.123.231"
"014794","ATUN VANCAMPS 80G AGUA 3U","200035640","7702367000558",343200.0000,232775.2426,110424.7574,30,"192.168.123.231"
"000153","CALABAZA KILO","","153",341398.5000,395056.6012,-53658.1012,30,"192.168.123.231"
"018951","ARROZ CASANARE 5KG","","7703308010056",341100.0000,277632.0054,63467.9946,30,"192.168.123.231"
"013342","GRANOLA NUTRIMAX 1000G BOLSA CJAX12U","","7707185554078",341100.0000,238889.0502,102210.9498,30,"192.168.123.231"
"022945","JABON PROTEX 110G BALANCE SALUDABLE BARRA 3U","200042433","7702010921445",340100.0000,173857.6425,166242.3575,30,"192.168.123.231"
"004379","JAMON ZENU SANDWICH 230G 11U","","7701101247259",339200.0000,285228.7629,53971.2371,30,"192.168.123.231"
"025787","TOSH GALLETA 243G 9U CJAX24U","","7702025148448",334800.0000,236695.0560,98104.9440,30,"192.168.123.231"
"022760","YOX ALPINA 100G 8U SIN AZUCAR","","7702001157013",334400.0000,237872.0000,96528.0000,30,"192.168.123.231"
"018596","ACEITE OLIVA GUILLERMO JIMENEZ 1LT","","7707319570363",333600.0000,236938.3570,96661.6430,30,"192.168.123.231"
"015637","AREPA DON AREPA 900G OBLEA 10U","","7708445253892",333200.0000,278799.6924,54400.3076,30,"192.168.123.231"
"021834","VINAGRE SUDESPENSA 3LT BLANCO","","7707309255805",330600.0000,215545.3922,115054.6078,30,"192.168.123.231"
"021494","PANCAKES AUNT-JEMIMA 600G SOLO LECHE","","7702193424009",330000.0000,235607.0459,94392.9541,30,"192.168.123.231"
"028330","CHOCOLATE CORONA 450G CLAVOS Y CANELA CJAX48","","7702007084542",326000.0000,263040.0000,62960.0000,30,"192.168.123.231"
"027826","AGUA BRISA 280ML 6U","","7702535033784",325950.0000,187866.6657,138083.3343,30,"192.168.123.231"
"004005","ATUN SUDESPENSA 170G ACEITE CJAX48U","","7707309253993",325600.0000,217060.9028,108539.0972,30,"192.168.123.231"
"002943","MARGARINA BUENA SOLIDA 500G CJX20U","","7702116000303",325600.0000,198500.8686,127099.1314,30,"192.168.123.231"
"018689","NECTAR ALPINA 200ML P7 L10","","7702001134410",324700.0000,226480.8847,98219.1153,30,"192.168.123.231"
"006175","AZUCAR MANUELITA 5KL BLANCA BTOX5U","","7702406090267",324660.0000,238806.0096,85853.9904,30,"192.168.123.231"
"029956","PAÑAL HUGGIES ACTIVE SEC ET3 G 52U PACX4U","200047379","7702425931961",321650.0000,273218.1395,48431.8605,30,"192.168.123.231"
"004173","CHOCOLATE ESPECIAL 400G AZUCAR CJAX48","200045098","7702007082609",320000.0000,271583.1228,48416.8772,30,"192.168.123.231"
"029968","ENJUAGUE LISTERINE 1000ML COOL MINT","200015713","7702035432506",319500.0000,313824.0497,5675.9503,30,"192.168.123.231"
"030272","POLLO CAMPOLLO PECHUGA MARINADA 1500G","","7700708096635",315000.0000,251909.0000,63091.0000,30,"192.168.123.231"
"025057","ACEITE GOURMET 900ML","","7702141966568",314250.0000,221462.3010,92787.6990,30,"192.168.123.231"
"012653","FRESA PAQUETE","","12653",310500.0000,205320.8950,105179.1050,30,"192.168.123.231"
"004270","FRIJOL COORATIENDAS 500G BOLA ROJA","","7703672002084",310200.0000,212836.3664,97363.6336,30,"192.168.123.231"
"000012","BERENJENA KILO","","12",308730.0000,350208.9371,-41478.9371,30,"192.168.123.231"
"019350","TRAVAD PIK CJAX2SBS","100024935","7702057014148",308550.0000,293175.8488,15374.1512,30,"192.168.123.231"
"010874","SALCHICHA ZENU SUPER PERRO 640G 8U","","7701101261507",308000.0000,219470.8308,88529.1692,30,"192.168.123.231"
"002036","PASABOCAS MARGARITA 300G 12U","","7702189000200",307450.0000,208964.7864,98485.2136,30,"192.168.123.231"
"018168","CHAMPIÑON ENTERO BANDEJA 250G","","",307200.0000,238497.6218,68702.3782,30,"192.168.123.231"
"015781","SALCHICHON ZENU CERVECERO 900G","","7701101246894",301400.0000,243425.0844,57974.9156,30,"192.168.123.231"
"003231","PASABOCAS SUPER RICAS 300G 12U","","7702152013015",300800.0000,213408.0000,87392.0000,30,"192.168.123.231"
"013556","CHOCOLATE CORONA 500G TRADICIONAL INSTANTANEO","","7702007041255",300600.0000,214506.0000,86094.0000,30,"192.168.123.231"
"002959","ARROZ FLORHUILA 3KG","","7702231000035",298750.0000,263083.5180,35666.4820,30,"192.168.123.231"
"024171","ALQUERIA 1300ML ORIGINAL 1U","","7702177022504",296700.0000,245118.6620,51581.3380,30,"192.168.123.231"
"017125","PAPA SABANERA KILO","","17125",296514.0000,171410.0166,125103.9834,30,"192.168.123.231"
"022853","LAVA PLATOS AXION 450G LIMON 2U","","7702010880797",295650.0000,195791.8700,99858.1300,30,"192.168.123.231"
"000094","NARANJA VALENCIA KILO","","94",294015.0000,163400.3544,130614.6456,30,"192.168.123.231"
"000110","CEBOLLA LARGA SIN RAMA KILO","","110",293997.0000,458569.6562,-164572.6562,30,"192.168.123.231"
"022136","DETERGENTE LIQUIDO DERSA 4LT CJAX4U","","7702166060517",293650.0000,222187.9920,71462.0080,30,"192.168.123.231"
"027982","QUESO EL EDEN 500G TAJADO DOBLE CREMA","","7709157963888",292500.0000,248399.9565,44100.0435,30,"192.168.123.231"
"026717","SHAMPOO DOVE 370ML RECONSTRUCCION COMPLETA +ACO 370ML","200044044","7702006653305",292300.0000,190024.8710,102275.1290,30,"192.168.123.231"
"016757","ACEITE PREMIER 2.7LT","","7701018076430",291000.0000,213938.3072,77061.6928,30,"192.168.123.231"
"026564","QUESO SOTAQUIREÑO 500G BLOQUE PERA","","7709928164407",290700.0000,247000.0000,43700.0000,30,"192.168.123.231"
"017269","ACEITE VIVA SOYA 5LT","","7707549371082",290430.0000,211719.5145,78710.4855,30,"192.168.123.231"
"020044","FRESCO VALLE 2.5LT CITRUS 2U PACX12U","","7702535024577",288900.0000,201717.2847,87182.7153,30,"192.168.123.231"
"000114","APIO MATA PAQUETE","","114",288750.0000,166296.5116,122453.4884,30,"192.168.123.231"
"028667","ACEITE OLIVA OLITALIA 1LT EXTRA VIRGEN","","8007150902781",287850.0000,202125.0000,85725.0000,30,"192.168.123.231"
"002817","HARINA DOÑAREPA BLANCA 1KL PACX20U","","7702020212052",287820.0000,205536.2556,82283.7444,30,"192.168.123.231"
"005263","KUMIS ALPINA 1LT BOLSA","","7702001048106",287100.0000,204129.1660,82970.8340,30,"192.168.123.231"
"026425","AREPA PRODUCTOS MI TIERRA 900G OBLEA 10U","","7707345650053",286000.0000,232861.4357,53138.5643,30,"192.168.123.231"
"028097","YOGURT DEJAMU GRIEGO 450G","","7707365173594",285200.0000,202859.9380,82340.0620,30,"192.168.123.231"
"016880","ENFAMIL 1650G PREMIUM 1","100024108","7506205811098",284800.0000,237262.0000,47538.0000,30,"192.168.123.231"
"013043","BON YURT 170G 4U ZUCARITAS","","7702001100736",284250.0000,200360.6293,83889.3707,30,"192.168.123.231"
"021269","MAIZ SANJORGE 190G 2U","","7702014601848",282500.0000,192000.0000,90500.0000,30,"192.168.123.231"
"003008","CAFE NESCAFE 170G TRADICIONAL PACX12U","3008","7702024005803",282400.0000,221859.7292,60540.2708,30,"192.168.123.231"
"008701","PONQUE GANSITO 222G 6U","","7702914597418",280800.0000,216579.4800,64220.5200,30,"192.168.123.231"
"022043","AREPA PRODUCTOS MI TIERRA 500G QUESO RELLENA 5U","","7707345650015",280800.0000,191400.0000,89400.0000,30,"192.168.123.231"
"019948","YOGURT ALPINA ORIGINAL 150G 5U","","7702001050420",279300.0000,198542.1526,80757.8474,30,"192.168.123.231"
"028907","CAFE MATIZ 454G AMBAR","","7702032120147",279300.0000,129212.0000,150088.0000,30,"192.168.123.231"
"004002","AZUCAR MANUELITA 1KL MORENA","","7702406090335",278400.0000,198087.2120,80312.7880,30,"192.168.123.231"
"000050","REMOLACHA KILO","","50",276792.0000,279679.8164,-2887.8164,30,"192.168.123.231"
"016614","COCA COLA 1.5LT SIN AZUCAR","","7702535011799",275400.0000,216327.1760,59072.8240,30,"192.168.123.231"
"003420","SUAVITEL 1.5LT DOYPACK","","7702010283154",274850.0000,196403.8092,78446.1908,30,"192.168.123.231"
"003562","ACEITE OLIOSOYA 3LT CJX6U","","7702116000228",271600.0000,194906.6960,76693.3040,30,"192.168.123.231"
"018662","ACEITE PREMIER 1.8LT","","7701018076423",271600.0000,193840.1192,77759.8808,30,"192.168.123.231"
"026155","PAPEL HIGIENICO SUAVE 32MTS GOLD 12U","","7702120012743",269910.0000,201847.1672,68062.8328,30,"192.168.123.231"
"018733","CERVEZA CORONITA 210ML EXTRA BOTELLA 6U PACX4S","","7702004110725",269850.0000,279542.1655,-9692.1655,30,"192.168.123.231"
"019518","ESPINACA BABY CAMPFRES BANDEJA 200G","","701575344772",269500.0000,171000.0000,98500.0000,30,"192.168.123.231"
"022045","AREPA PRODUCTOS MI TIERRA 800G QUESO DULCE 5U","","7707345650084",268800.0000,210599.8029,58200.1971,30,"192.168.123.231"
"025769","YOGURT STELAR 2LT","","7708019118954",268800.0000,191764.7200,77035.2800,30,"192.168.123.231"
"028049","PONQUE COMAPAN MINI LOLITA 300G 300G","","7702432473324",267950.0000,193656.9624,74293.0376,30,"192.168.123.231"
"008916","SALTINAS 5TAC 450G","","7702024687993",267300.0000,195966.2505,71333.7495,30,"192.168.123.231"
"011618","KLIM 840G CLASICA BSA","","7702024185635",267000.0000,234269.2356,32730.7644,30,"192.168.123.231"
"007892","SANREMO SPAGUETTI 1KL PACX12U","","7702020040327",266600.0000,211655.5105,54944.4895,30,"192.168.123.231"
"000028","FRIJOL EN VAINA KILO","","28",265488.0000,276945.1121,-11457.1121,30,"192.168.123.231"
"021157","QUESO STELAR 500G BLOQUE COSTEÑO","","7709014038933",265200.0000,224400.0000,40800.0000,30,"192.168.123.231"
"000066","COCO UNIDAD","","66",264100.0000,191593.1052,72506.8948,30,"192.168.123.231"
"021137","CAFE OMA 454G TRADICIONAL","","7702747000413",264000.0000,192035.3008,71964.6992,30,"192.168.123.231"
"029862","HUEVO MAMAGALLINA 30U CRIOLLO","","7702420110422",263500.0000,216000.0000,47500.0000,30,"192.168.123.231"
"000068","UVA DE CASTILLA XL BANDEJA KILO","","68",263005.0000,374437.5857,-111432.5857,30,"192.168.123.231"
"027432","ATUN PAN 150G AGUA","","7702084900131",262400.0000,158586.9555,103813.0445,30,"192.168.123.231"
"002332","CLUB SOCIAL ORIGINAL 9U CJAX24U","","7590011105106",260400.0000,184932.7051,75467.2949,30,"192.168.123.231"
"026216","PASABOCAS SANISSIMO 120G CHIA Y QUINUA","","7705326002433",259350.0000,209396.3851,49953.6149,30,"192.168.123.231"
"006352","COCA COLA 2.5LT 2U","","7702535024515",259020.0000,175150.7266,83869.2734,30,"192.168.123.231"
"022762","CHOKIS 222G 6U","","7702189056221",258930.0000,178319.8800,80610.1200,30,"192.168.123.231"
"029161","CAF SELLORO 110G PACX48U","29161","7702032120338",258650.0000,213920.0000,44730.0000,30,"192.168.123.231"
"012600","ZUCCHINI VERDE KILO","","12600",256248.0000,277296.3082,-21048.3082,30,"192.168.123.231"
"005012","FRIJOL SUDESPENSA 500G CARGAMANTO","","7707309250145",256000.0000,214419.8175,41580.1825,30,"192.168.123.231"
"028867","PAN BIMBO 730G BLANCO","","7705326023261",255750.0000,222173.4072,33576.5928,30,"192.168.123.231"
"022274","QUESO STELAR 500G BLOQUE PERA","","7709602619629",254850.0000,215999.9355,38850.0645,30,"192.168.123.231"
"002742","ARROZ DIANA 1KG","","7702511000021",254200.0000,204685.7054,49514.2946,30,"192.168.123.231"
"030874","PAPEL HIGIENICO ROSAL 20MTS ULTRA CONFORT XXG 12U","","7702120014273",254150.0000,160414.3890,93735.6110,30,"192.168.123.231"
"014981","MANZANA+COLOMBIANA 250ML 6U","","7702090035223",253450.0000,176729.3950,76720.6050,30,"192.168.123.231"
"020292","FESTIVAL 403G 12U CJAX24U","","7702025103829",252700.0000,180444.0606,72255.9394,30,"192.168.123.231"
"005605","QUESO COLANTA 250G BLOQUE SEMIDURO","","7702129015455",250850.0000,213149.1300,37700.8700,30,"192.168.123.231"
"003004","BASE MAGGI 53G BOLOGNESA DISX24U","","7702024026785",250800.0000,179900.7225,70899.2775,30,"192.168.123.231"
"023859","PAÑAL WINNY PANTS ET6 XXXG 30U PACX6U","023859","7701021118868",249750.0000,201659.2282,48090.7718,30,"192.168.123.231"
"004181","TOSTADA SANTA CLARA 340G","","7702766098538",248200.0000,177687.1462,70512.8538,30,"192.168.123.231"
"021779","VANISH 1.8LT +RSA 800ML ROSA","","7702626219837",247500.0000,165361.1586,82138.8414,30,"192.168.123.231"
"003222","FRIJOL SUDESPENSA 500G RADICAL","","7707309250343",246000.0000,218942.1243,27057.8757,30,"192.168.123.231"
"021140","CAFE OMA 400G SELECTO","","7702747000017",245520.0000,187150.2656,58369.7344,30,"192.168.123.231"
"012035","SANREMO FIDEOS 1KL PACX12U","","7702020042796",245000.0000,181555.9350,63444.0650,30,"192.168.123.231"
"007064","ACEITE SOLISOYA 2LT CJX6U","","7707331900117",245000.0000,175098.0000,69902.0000,30,"192.168.123.231"
"004867","NOSOTRAS 30U INVISIBLE CLASICA CJAX8U","200038441","7702027416859",242550.0000,229862.3565,12687.6435,30,"192.168.123.231"
"000093","VERDURA PICADA PAQUETE","","93",241500.0000,137600.0000,103900.0000,30,"192.168.123.231"
"013553","TOALLA HUGGIES P96 L120 HUMEDAS LIMPIEZA EFECTIVA","200045564","7702425635913",240900.0000,209347.9458,31552.0542,30,"192.168.123.231"
"022752","KUMIS SUPERIOR 4LT GARRAFA","","7702298007978",239400.0000,170541.0916,68858.9084,30,"192.168.123.231"
"002460","GALLETA COMAPAN 252G 6U","","7702432060678",238700.0000,171869.1100,66830.8900,30,"192.168.123.231"
"028093","YOGURT DEJAMU GRIEGO 1LT","","7707365177134",238000.0000,169400.0000,68600.0000,30,"192.168.123.231"
"014392","DETERGENTE ARIEL 1KG REGULAR CJAX12U","","7500435112413",237500.0000,175861.6266,61638.3734,30,"192.168.123.231"
"004025","CHOCOLATE ESPECIAL 400G VAINILLA CJAX20","","7702007082616",237150.0000,184191.0715,52958.9285,30,"192.168.123.231"
"000070","FREIJOA KILO","70","70",235612.5000,245329.0054,-9716.5054,30,"192.168.123.231"
"014687","ENGYSTOL FCOX50TAB","100021853","7707336720598",235200.0000,197212.5734,37987.4266,30,"192.168.123.231"
"019851","CAFE BUENDIA 160G CLASICO","200047912","7707211637300",234500.0000,193198.6455,41301.3545,30,"192.168.123.231"
"029785","PAÑAL HUGGIES PANTS ACTIVE SEC ET4 XG 48U","200047612","7702425969209",234000.0000,177562.1891,56437.8109,30,"192.168.123.231"
"014834","QUESO COLANTA 250G BLOQUE CAMPESINO","","7702129015523",233550.0000,198449.5546,35100.4454,30,"192.168.123.231"
"018624","ALMIPRO UNGUENTO 125G SAN JORGE","100016652","7701684000128",232100.0000,138606.5722,93493.4278,30,"192.168.123.231"
"020203","PAÑAL WINNY PANTS ET5 XXG 30U PACX4U","020203","7701021116666",231500.0000,148295.8467,83204.1533,30,"192.168.123.231"
"024264","BOLSA BLANCA 17X25 EMP","24264","B1",231300.0000,84957.5903,146342.4097,30,"192.168.123.231"
"022916","CAF COLCAFE CLAS 250G CAJX24","22916","7702032053063",230400.0000,190456.6464,39943.3536,30,"192.168.123.231"
"030453","GOMAS TRULULU 70G BLESS","","7702993059982",230000.0000,120320.0000,109680.0000,30,"192.168.123.231"
"002854","KOLA GRANULADA 380G ORIGINAL JGB","200030982","7702560043406",229500.0000,206090.0000,23410.0000,30,"192.168.123.231"
"018663","TOSTADA COUNTRY 320G INTEGRAL","","7707272490197",229400.0000,193143.7125,36256.2875,30,"192.168.123.231"
"002840","SALCHICHA RANCHERA 230G 7U","","7701101247273",228200.0000,162540.1894,65659.8106,30,"192.168.123.231"
"023967","TONING 946ML ALMENDRA CERO AZUCAR 2U","","7702622360779",226800.0000,161876.3420,64923.6580,30,"192.168.123.231"
"016420","DOLEX 10TAB 1SBS 500MG CJAX20SBS","100028665","7707397791490",226600.0000,149341.5676,77258.4324,30,"192.168.123.231"
"018566","PAN BIMBO 500G VITAL FRUTICEREAL","","7705326073891",226550.0000,138670.6328,87879.3672,30,"192.168.123.231"
"002754","MAYONESA FRUCO 380G DOYPACK CJAX12U","","7702047038772",226100.0000,114771.6692,111328.3308,30,"192.168.123.231"
"002652","PAPA FACIL 1KG","","7707203351184",224400.0000,150306.1500,74093.8500,30,"192.168.123.231"
"029800","POLLO BUCANERO CHULETA MARINADA 600G","","7700708718704",224000.0000,181390.0000,42610.0000,30,"192.168.123.231"
"027161","HARINA PAN DULCE CHOCLO 850G PACX20U","","7702084550053",223750.0000,150505.7040,73244.2960,30,"192.168.123.231"
"021734","RESMA REPROGRAF 500H CARTA","","7702148000043",223300.0000,142326.4048,80973.5952,30,"192.168.123.231"
"006009","ACEITE GIRASOLI 900ML","","7702116002529",223200.0000,161188.0900,62011.9100,30,"192.168.123.231"
"020647","VINAGRE BARY 1000G BLANCO","","7702439004538",223200.0000,149142.7690,74057.2310,30,"192.168.123.231"
"016525","ACEITE PREMIER 900ML","","7701018076416",222300.0000,161628.4840,60671.5160,30,"192.168.123.231"
"004970","MOGOLLA SANTA CLARA 400G CHIP 10U","","7702766083381",221200.0000,191268.0000,29932.0000,30,"192.168.123.231"
"007877","PASABOCAS SUPER RICAS 270G TODORICO 6U","","7702152037448",221200.0000,156448.6700,64751.3300,30,"192.168.123.231"
"007001","GARBANZA SUDESPENSA 500G","","7707309250541",220800.0000,172635.2715,48164.7285,30,"192.168.123.231"
"023612","WAFER MUU 432G VAINILLA P 16 L18","","7702011201386",220800.0000,156819.2798,63980.7202,30,"192.168.123.231"
"025291","SALCHICHON KIMBY MIXTO 1000G","","7700708011171",220500.0000,178236.5345,42263.4655,30,"192.168.123.231"
"027626","ACEITE OLIVA OLITALIA 500ML EXTRA VIRGEN","","8007150902774",220400.0000,117897.0000,102503.0000,30,"192.168.123.231"
"019671","PASABOCAS CHOKIS 228G 12U","","7702189011275",219450.0000,149642.1390,69807.8610,30,"192.168.123.231"
"024181","DOGOURMET ADULTO 8KL GT 1KL PAVO POLLO","","7702084051031",219300.0000,191773.6676,27526.3324,30,"192.168.123.231"
"003227","MAIZ PIRA SUDESPENSA 500G","","7707309250060",218400.0000,168002.3176,50397.6824,30,"192.168.123.231"
"028666","YOGURT DEJAMU GRIEGO 1LT COLAGENO HIDROLIZADO","","7707365176953",218400.0000,155490.5880,62909.4120,30,"192.168.123.231"
"010311","DORIA RAVIOLI 250G CARNE PACX24U","","7702085002094",217800.0000,154423.4730,63376.5270,30,"192.168.123.231"
"008700","PONQUE GANSITO MINI 240G 12U","","7702914601856",217430.0000,158451.0722,58978.9278,30,"192.168.123.231"
"007428","ALPI SABOR BSA 180L 6U CHOCO","7428","7702001116560",217000.0000,154835.4438,62164.5562,30,"192.168.123.231"
"018675","ATUN ALAMAR 140G BOCADOS AGUA","","7700618020423",216690.0000,105104.4709,111585.5291,30,"192.168.123.231"
"002613","GRANOLA NUTRIMAX 500G BOLSA CJAX24U","","7707185554016",216300.0000,152525.4290,63774.5710,30,"192.168.123.231"
"013994","PANCAKES AUNT-JEMIMA 600G ORIGINAL","","7702193407187",215900.0000,157704.4268,58195.5732,30,"192.168.123.231"
"022044","AREPA PRODUCTOS MI TIERRA 500G MAIZ PELADO 5U","","7707345650046",215800.0000,181999.8730,33800.1270,30,"192.168.123.231"
"025409","YOGURT ALPINA GRIEGO 1LT","","7702001162444",215700.0000,154739.8398,60960.1602,30,"192.168.123.231"
"031013","BANDEJA PECHUGA POLLO FRIKO 1300G APROX MARINADA 2U","25003","7700732475055",215600.0000,244559.4600,-28959.4600,30,"192.168.123.231"
"015387","CREMA CHANTILLY ALQUERIA 250G SPRAY","","7702177014035",215490.0000,131760.0000,83730.0000,30,"192.168.123.231"
"002762","SALSA TOMATE FRUCO 400G DOYPACK","","7702047005330",215100.0000,103616.0685,111483.9315,30,"192.168.123.231"
"010649","MOGOLLA GUADALUPE 400G INTEGRAL 12U CJAX8U","","7705326075161",214500.0000,188525.1424,25974.8576,30,"192.168.123.231"
