id_product_erp,id_product_mariadb,nombre_prestashop,nombre_erp,referencia,ean13,codigo_match,grupo_erp_nivel_1,grupo_erp_nivel_2,grupo_erp_nivel_4,grupo_erp_nivel_6,grupo_erp_nivel_7,grupo_prestashop,subgrupo_prestashop,unidad_erp,unidad_mariadb_inferida,factor_conversion_precio,inventario_erp_192_168_0_231,inventario_para_mariadb,inventario_mariadb,pendiente,final_sync,precio_mariadb,precio_erp,precio_para_mariadb,pum_fuente,pum_unidad,pum_ratio,pum_precio_unitario,otras_listas_precios_erp,servidor_sync,fecha_ultima_compra_erp,cantidad_ultima_compra_erp,valor_ultima_compra_erp,accion
"027539",6591,"Masmelos Millows Surtido x75gr","MILLOWS COLOMBINA 75G SURTIDO","27539","7702011048141","7702011048141","30 DULCES Y CONFITERIA","3006 MASMELOS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","PAQ","PAQ",1.000000,44,44,44,0,44,2731.09,3250.00,3250.00,"PLANILLA_PUM","Gramo",75.000000,43.333333,"Lista 1: 3250.00000000",192.168.0.231,"2026-06-16","40.00000000","2176.8500",ACTUALIZAR_PRECIO_PUM
"027532",6592,"Masmelos Millows Margarita Sabor Vainilla x35gr","MILLOWS COLOMBINA 90G MARGARITA","27532","7702011124456","7702011124456","30 DULCES Y CONFITERIA","3006 MASMELOS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,30,30,30,0,30,1512.61,1800.00,1800.00,"PLANILLA_PUM","Gramo",35.000000,51.428571,"Lista 1: 1800.00000000",192.168.0.231,"2026-06-16","30.00000000","1235.5323",ACTUALIZAR_PRECIO_PUM
"023155",6594,"Papel Higiénico Familia Delux Ultrasuave X12 Unidades","PAPEL HIGIENICO FAMILIA 30MTS DELUX ULTRA SUAVE 12U","23155","7702026148584","7702026148584","54 PAPEL HIGIENICO","5402 PAPEL HIGIENICO TIPO GOLD","FAHO FAMILIA HOGAR","HIGI LINEA HIGIENICA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","PAQ","PAQ",1.000000,0,0,0,0,0,28487.39,33900.00,33900.00,"PLANILLA_PUM","Unidad",12.000000,2825.000000,"Lista 1: 33900.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"025906",6595,"Crema De Leche Alquería X180gr","CREMA DE LECHE ALQUERIA 180G ORIGINAL","25906","7702177022337","7702177022337","31 PRODUCTOS DE RESPOSTERIA","3102 CREMA DE LECHE","ALQU ALQUERIA PRODUCTOS DE LA SABANA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lácteos","","UND","UND",1.000000,400,400,395,0,400,5700.00,5700.00,5700.00,"PLANILLA_PUM","Gramo",180.000000,31.666667,"Lista 1: 5700.00000000",192.168.0.231,"2026-06-15","100.00000000","4820.0000",ACTUALIZAR_STOCK
"027507",6597,"Jabón Antibacterial Rexona Bambú y Aloe x3und 110gr c/u","JABON PROTEX 110G BAMBOO Y ALOE BARRA 3U","27507","7702006405683","7702006405683","50 JABONES CUERPO Y MANOS","5002 JABONES DE TOCADOR BARRA","UNAN UNILEVER ASEO PERSONAL","ASPER ASEO PERSONAL","PODR PORTAFOLIO DROGUERIA","Inicio","","UND","UND",1.000000,0,0,0,0,0,9235.29,10990.00,10990.00,"PLANILLA_PUM","Unidad",3.000000,3663.333333,"Lista 1: 10990.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"026798",6598,"Premezcla Pancakes Gluten Free X500gm VkC","PANCAKES KARAVANSAY 500G","26798","7707357444237","7707357444237","31 PRODUCTOS DE RESPOSTERIA","3109 PANCAKES, MEZCLAS PREPARACION Y COBERTURAS","KARA KARAVANSAY","DESA DESAYUNOS","POSU PORTAFOPOLIO SUPERMERCADO","Linea Saludable","","UND","UND",1.000000,17,17,17,0,17,12563.03,14950.00,14950.00,"PLANILLA_PUM","Gramo",500.000000,29.900000,"Lista 1: 14950.00000000",192.168.0.231,"2026-06-11","12.00000000","10168.0000",ACTUALIZAR_PRECIO_PUM
"027490",6601,"Cup Noodles Sabor Pollo X69g","SOP CUP 69GR POLLO PRELISTA","27490","7891079012895","7891079012895","16 SOPAS Y CREMAS","1603 SOPAS INSTANTANEAS","NISI NISSIN FOODS (ALTIPAL)","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,26,26,26,0,26,6386.55,7600.00,7600.00,"PLANILLA_PUM","Gramo",69.000000,110.144928,"Lista 1: 7600.00000000",192.168.0.231,"2026-04-16","12.00000000","4538.0000",ACTUALIZAR_PRECIO_PUM
"027486",6602,"Cup Noodles Sabor Carne 68g Nissin","SOP CUP 68GR CARNE PRELISTA","27486","7891079012901","7891079012901","16 SOPAS Y CREMAS","1603 SOPAS INSTANTANEAS","NISI NISSIN FOODS (ALTIPAL)","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,10,10,10,0,10,6386.55,7600.00,7600.00,"PLANILLA_PUM","Gramo",68.000000,111.764706,"Lista 1: 7600.00000000",192.168.0.231,"2026-04-16","12.00000000","4538.0000",ACTUALIZAR_PRECIO_PUM
"026484",6603,"Caramelo Nucita Relleno X50Und","NUCITA CARAMELO 250G MASTICABLE 50U","26484","7702011125811","7702011125811","30 DULCES Y CONFITERIA","3001 DULCES Y CARAMELOS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","PAQ","PAQ",1.000000,44,44,44,0,44,6134.45,7300.00,7300.00,"PLANILLA_PUM","Unidad",50.000000,146.000000,"Lista 1: 7300.00000000",192.168.0.231,"2026-06-16","18.00000000","4926.2700",ACTUALIZAR_PRECIO_PUM
"026290",6606,"Bon Bon Bum Fresa X24Und X456gr","BOMBON BUM COLOMBINA 456G FRESA 24U","26290","7702011281180","7702011281180","30 DULCES Y CONFITERIA","3007 BOMBONES Y CHUPETAS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,59,59,59,0,59,10000.00,11900.00,11900.00,"PLANILLA_PUM","Unidad",24.000000,495.833333,"Lista 1: 11900.00000000",192.168.0.231,"2026-05-13","30.00000000","7784.9666",ACTUALIZAR_PRECIO_PUM
"027534",6607,"Caramelo Max Combi Surtido X50Und X200gr","MAX COMBI COLOMBINA 200G 50U","27534","7702011121455","7702011121455","30 DULCES Y CONFITERIA","3001 DULCES Y CARAMELOS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","PAQ","PAQ",1.000000,29,29,30,0,29,4537.82,5400.00,5400.00,"PLANILLA_PUM","Unidad",50.000000,108.000000,"Lista 1: 5400.00000000",192.168.0.231,"2026-06-16","18.00000000","3638.0600",ACTUALIZAR_STOCK_PRECIO_PUM
"022865",6608,"Chocolate Jet Caramel X18Und X108gr","CHOCOLATINA JET 108G CARAMELO 18U","22865","7702007082593","7702007082593","30 DULCES Y CONFITERIA","3003 CHOCOLATINAS","NUTE NUTRESA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,0,0,0,0,0,6470.59,7700.00,7700.00,"PLANILLA_PUM","Unidad",18.000000,427.777778,"Lista 1: 7700.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"026744",6609,"Gomitas Trululu Lenguas X70g","GOMAS TRULULU 70G LENGUA FRUTAL","26744","7702993051825","7702993051825","30 DULCES Y CONFITERIA","3005 GOMITAS","SUDU SUPER DULCERIA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,0,0,0,0,0,1848.74,2200.00,2200.00,"PLANILLA_PUM","Gramo",70.000000,31.428571,"Lista 1: 2200.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"026935",6615,"Chocolate KitKat X41.5g","CHOCOLATINA KIT KAT 41.5G","26935","7891000248768","7891000248768","30 DULCES Y CONFITERIA","3003 CHOCOLATINAS","NEST NESTLE","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,47,47,47,0,47,4537.82,5400.00,5400.00,"PLANILLA_PUM","Gramo",41.000000,131.707317,"Lista 1: 5400.00000000",192.168.0.231,"2026-04-16","48.00000000","3710.0000",ACTUALIZAR_PRECIO_PUM
"027274",6617,"Chocolate Gol 3Und X84gr","CHOCOLATINA GOL 84G ORIGINAL 3U","27274","7702007080612","7702007080612","30 DULCES Y CONFITERIA","3003 CHOCOLATINAS","NUTE NUTRESA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","PAQ","PAQ",1.000000,0,0,0,0,0,4159.66,4950.00,4950.00,"PLANILLA_PUM","Unidad",3.000000,1650.000000,"Lista 1: 4950.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"027625",6618,"Chocolate Moments Relleno X42gr","CHOCOLATINA MOMENTS 42G 3U","27625","7702011131171","7702011131171","30 DULCES Y CONFITERIA","3003 CHOCOLATINAS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,21,21,18,0,21,5873.95,6990.00,6990.00,"PLANILLA_PUM","Gramo",42.000000,166.428571,"Lista 1: 6990.00000000",192.168.0.231,"2026-06-16","12.00000000","4702.6250",ACTUALIZAR_STOCK_PRECIO_PUM
"020565",6621,"Cheetos Horneados Maxi X40gr","PASABOCAS CHEETOS 40G HORNEADO MAXI","20565","7702189057877","7702189057877","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","CNSA COMERCIALIZADORA NACIONAL SAS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,163,163,164,0,163,1848.74,2200.00,2200.00,"PLANILLA_PUM","Gramo",40.000000,55.000000,"Lista 1: 2200.00000000",192.168.0.231,"2026-06-13","40.00000000","1362.0600",ACTUALIZAR_STOCK_PRECIO_PUM
"003236",6624,"Todo Rico Criollo X150Gr","PASABOCAS SUPER RICAS 150G TODORICO","3236","7702152110837","7702152110837","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","SUPE SUPER RICAS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,47,47,48,0,47,6134.45,7300.00,7300.00,"PLANILLA_PUM","Gramo",150.000000,48.666667,"Lista 1: 7300.00000000",192.168.0.231,"2026-06-17","14.00000000","5149.9500",ACTUALIZAR_STOCK_PRECIO_PUM
"011990",6625,"Papas Mayonesa Onduladas Margaritas X105g","PASABOCAS MARGARITA 105G ONDULADA","11990","7702189053831","7702189053831","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","CNSA COMERCIALIZADORA NACIONAL SAS","ABAR ABARROTES Y DESPENSA","POSD PORTAFOLIO SUPERMERCADO DESCO","Lonchera y Snacks","","PAQ","PAQ",1.000000,20,20,20,0,20,5504.20,6550.00,6550.00,"PLANILLA_PUM","Gramo",105.000000,62.380952,"Lista 1: 6550.00000000",192.168.0.231,"2026-06-17","12.00000000","4685.8800",ACTUALIZAR_PRECIO_PUM
"008540",6627,"Avena Pro Cubana X6und X180g c/u","AVENA ALQUERIA CUBANA PRO 180G 6U BOLSA","8540","7702177023730","7702177023730","03 LACTEOS","0301 AVENAS LIQUIDAS","ALQU ALQUERIA PRODUCTOS DE LA SABANA","NEVE NEVERAS","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,28,28,29,0,28,11848.74,14100.00,14100.00,"PLANILLA_PUM","Unidad",6.000000,2350.000000,"Lista 1: 14100.00000000",192.168.0.231,"2026-06-17","12.00000000","9650.0000",ACTUALIZAR_STOCK_PRECIO_PUM
"018045",6628,"Papel Higiénico Suave Gold X9 unidades","PAPEL HIGIENICO SUAVE 32MTS GOLD 9U","18045","7702120012897","7702120012897","54 PAPEL HIGIENICO","5402 PAPEL HIGIENICO TIPO GOLD","PAPE PAPELES NACIONALES","HIGI LINEA HIGIENICA","POSU PORTAFOPOLIO SUPERMERCADO","Aseo Hogar","","PAQ","PAQ",1.000000,0,0,0,0,0,20588.24,24500.00,24500.00,"PLANILLA_PUM","Unidad",9.000000,2722.222222,"Lista 1: 24500.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"005659",6630,"Azúcar Manuelita Dorada Natural X1.8kl","AZUCAR MANUELITA 1.8KL DORADA PAXC10U","5659","7702406118152","7702406118152","07 AZUCAR","0703 AZUCAR MORENA","MANU MANUELITA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Despensa","","UND","UND",1.000000,19,19,19,0,19,10095.24,10600.00,10600.00,"PLANILLA_PUM","Gramo",1500.000000,7.066667,"Lista 1: 10600.00000000",192.168.0.231,"2026-05-27","20.00000000","8618.1000",ACTUALIZAR_PRECIO_PUM
"026623",6631,"Azúcar Manuelita Pulverizada X1 Libra","AZUCAR MANUELITA 1LB PULVERIZADA","26623","7702406442288","7702406442288","07 AZUCAR","0701 AZUCAR BLANCA","MANU MANUELITA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,48,48,48,0,48,3761.90,3950.00,3950.00,"PLANILLA_PUM","Gramo",500.000000,7.900000,"Lista 1: 3950.00000000",192.168.0.231,"2026-05-27","25.00000000","3075.4000",ACTUALIZAR_PRECIO_PUM
"027604",6632,"Panela Sudespensa en Polvo Natural X500gr","PANELA SUDESPENSA 500G POLVO NATURAL","27604","7707309256277","7707309256277","08 PANELA","0801 PANELA INSTANTANEA","SUDE SUDESPENSA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","UND","UND",1.000000,48,48,47,0,48,4800.00,4800.00,4800.00,"PLANILLA_PUM","Gramo",500.000000,9.600000,"Lista 1: 4800.00000000",192.168.0.231,"2026-05-04","25.00000000","4080.0000",ACTUALIZAR_STOCK
"021120",6635,"Caramelo Blando Maxcoco X20undades X80gr","MAX COCO COLOMBINA 80G 20U","21120","7702011125842","7702011125842","30 DULCES Y CONFITERIA","3001 DULCES Y CARAMELOS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","PAQ","PAQ",1.000000,42,42,42,0,42,2352.94,2800.00,2800.00,"PLANILLA_PUM","Unidad",20.000000,140.000000,"Lista 1: 2800.00000000",192.168.0.231,"2026-06-16","18.00000000","1861.7700",ACTUALIZAR_PRECIO_PUM
"027831",6638,"Nachos Natural Azteca X180gr","PASABOCAS AZTECA 180G NACHO","27831","7707203590200","7707203590200","33 PASABOCAS Y SEMILLAS","3302 PASABOCAS A BASE DE MAIZ","AZTE AZTECA","ABAR ABARROTES Y DESPENSA","POSD PORTAFOLIO SUPERMERCADO DESCO","Inicio","","UND","UND",1.000000,0,0,0,0,0,5840.34,6950.00,6950.00,"PLANILLA_PUM","Gramo",180.000000,38.611111,"Lista 1: 6950.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"008437",6640,"Doritos Dinamita Limón X200gr","PASABOCAS MARGARITA 200G DORITO DINAMITA","8437","7702189057952","7702189057952","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","CNSA COMERCIALIZADORA NACIONAL SAS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Inicio","","OFE","OFE",1.000000,17,17,17,0,17,6890.76,8200.00,8200.00,"PLANILLA_PUM","Gramo",200.000000,41.000000,"Lista 1: 8200.00000000",192.168.0.231,"2026-06-09","12.00000000","5824.2660",ACTUALIZAR_PRECIO_PUM
"021083",6641,"Maizitos Tomate X215gr","PASABOCAS RAMO 215G MAIZITO","21083","7702914604147","7702914604147","33 PASABOCAS Y SEMILLAS","3302 PASABOCAS A BASE DE MAIZ","RAMO RAMO","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","PAQ","PAQ",1.000000,20,20,22,0,20,6470.59,7700.00,7700.00,"PLANILLA_PUM","Gramo",215.000000,35.813953,"Lista 1: 7700.00000000",192.168.0.231,"2026-05-30","6.00000000","5462.0000",ACTUALIZAR_STOCK_PRECIO_PUM
"026665",6643,"Caramelo Fruti Candy X100 unidades","DULCE COORATIENDAS 260G BOLSA","26665","7707014904241","7707014904241","30 DULCES Y CONFITERIA","3004 DULCES HALLOWEEN","CORA COORATIENDAS","ABAR ABARROTES Y DESPENSA","POSD PORTAFOLIO SUPERMERCADO DESCO","Lonchera y Snacks","","UND","UND",1.000000,0,0,0,0,0,4369.75,5200.00,5200.00,"PLANILLA_PUM","Gramo",260.000000,20.000000,"Lista 1: 5200.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"012412",6645,"Papas Surtidas Super Ricas X24Und X445g","PASABOCAS SUPER RICAS 445G CAMPEON 24U","12412","7702152127637","7702152127637","33 PASABOCAS Y SEMILLAS","3301 PAPAS EN PAQUETE","SUPE SUPER RICAS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","PAQ","PAQ",1.000000,33,33,34,0,33,17563.03,20900.00,20900.00,"PLANILLA_PUM","Gramo",445.000000,46.966292,"Lista 1: 20900.00000000",192.168.0.231,"2026-06-17","12.00000000","12691.0500",ACTUALIZAR_STOCK_PRECIO_PUM
"005623",6646,"Combo Zenu Tradicional X2 Salchichones X225g c/u X2 Mortadelas X250g c/u","COMBO ZENU TRADICIONAL 2MORT250G + SCHON225G 950g","5623","7701101361917","7701101361917","02 CARNES","0202 CARNES DE EMBUTIDOS","NUCA NUTRESA CARNICOS","NEVE NEVERAS","POSU PORTAFOPOLIO SUPERMERCADO","Carnes Frias y Embutidos","","PAQ","PAQ",1.000000,8,8,8,0,8,17809.52,18700.00,18700.00,"PLANILLA_PUM","Gramo",900.000000,20.777778,"Lista 1: 18700.00000000",192.168.0.231,"2026-06-18","3.00000000","15120.0000",ACTUALIZAR_PRECIO_PUM
"026141",6647,"Chocolate Jumbo Flow XS  X14 unidades X126G","CHOCOLATINA JUMBO 126G FLOW XS 14U","26141","7702007083477","7702007083477","30 DULCES Y CONFITERIA","3003 CHOCOLATINAS","NUTE NUTRESA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,23,23,24,0,23,6386.55,7600.00,7600.00,"PLANILLA_PUM","Gramo",100.000000,76.000000,"Lista 1: 7600.00000000",192.168.0.231,"2026-06-04","24.00000000","4823.0000",ACTUALIZAR_STOCK_PRECIO_PUM
"016000",6648,"Galletas Noel Crema de Baileys X132G","GALLETA BAILEYS 120G CREMA TIRAMISU","16000","7702025150007","16000","28 GALLETAS","2801 GALLETAS CREMOSAS Y DULCES","NUTE NUTRESA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,38,38,38,0,38,7554.62,8990.00,8990.00,"PLANILLA_PUM","Gramo",112.000000,80.267857,"Lista 1: 8990.00000000",192.168.0.231,"2026-06-18","12.00000000","6365.0000",ACTUALIZAR_PRECIO_PUM
"019314",6655,"Turrón De Maní  Bocanos X6und X120g","BOCANO TURRON MINI 120G","19314","7709609516914","7709609516914","27 BOCADILLOS Y DULCES TIPICOS","2702 DULCES TIPICOS","BOCA BOCANOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,18,18,19,0,18,7058.82,8400.00,8400.00,"PLANILLA_PUM","Gramo",120.000000,70.000000,"Lista 1: 8400.00000000",192.168.0.231,"2026-06-13","6.00000000","5600.0000",ACTUALIZAR_STOCK_PRECIO_PUM
"026702",6657,"Bocaditos De Coco X20und X320Gr","BOCANO MANJAR COCO 320G 30U","26702","7709192621118","7709192621118","27 BOCADILLOS Y DULCES TIPICOS","2701 BOCADILLOS","BOCA BOCANOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,10,10,11,0,10,13250.00,13250.00,13250.00,"PLANILLA_PUM","Gramo",320.000000,41.406250,"Lista 1: 13250.00000000",192.168.0.231,"2026-06-13","6.00000000","10600.0000",ACTUALIZAR_STOCK
"026701",6658,"Bocaditos De Mora X20und X320Gr","BOCANO MANJAR BOCADITOS MORA 320G 20U","26701","7708994109510","7708994109510","27 BOCADILLOS Y DULCES TIPICOS","2701 BOCADILLOS","BOCA BOCANOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,5,5,6,0,5,13250.00,13250.00,13250.00,"PLANILLA_PUM","Unidad",20.000000,662.500000,"Lista 1: 13250.00000000",192.168.0.231,"2026-06-06","6.00000000","10600.0000",ACTUALIZAR_STOCK
"026704",6659,"Masmelos Millows Unicornio X50und X225Gr","MILLOWS COLOMBINA 225G UNICORNIO","26704","7702011157775","7702011157775","30 DULCES Y CONFITERIA","3006 MASMELOS","COLO COLOMBINA","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,48,48,48,0,48,8151.26,9700.00,9700.00,"PLANILLA_PUM","Gramo",250.000000,38.800000,"Lista 1: 9700.00000000",192.168.0.231,"2026-06-16","24.00000000","6522.2916",ACTUALIZAR_PRECIO_PUM
"027590",6661,"Plátano Chips X60Gr","TAJADA PLATANO 60G CHIPS","27590","0606110945424","0606110945424","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","TPIC TIPICOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,33,33,31,0,33,2800.00,2800.00,2800.00,"PLANILLA_PUM","Gramo",60.000000,46.666667,"Lista 1: 2800.00000000",192.168.0.231,"2026-06-01","48.00000000","2300.0000",ACTUALIZAR_STOCK
"020724",6662,"Gelatina Sabores Surtidos X4 Sobres X10g c/u","GELATINA CONFYT 40G 4U","20724","7702204002028","7702204002028","32 POSTRES Y GELATINAS","3201 GELATINAS","","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Despensa","","UND","UND",1.000000,0,0,0,0,0,9579.83,11400.00,11400.00,"PLANILLA_PUM","Gramo",40.000000,285.000000,"Lista 1: 11400.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"027591",6663,"Tostadas De Plátano Tostón X180Gr","TAJADA PLATANO 180G TOSTON","27591","0606110945509","0606110945509","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","TPIC TIPICOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,10,10,11,0,10,8500.00,8500.00,8500.00,"PLANILLA_PUM","Gramo",180.000000,47.222222,"Lista 1: 8500.00000000",192.168.0.231,"2026-06-01","40.00000000","7200.0000",ACTUALIZAR_STOCK
"027589",6664,"Plátano Chips X200Gr","TAJADA PLATANO 200G CHIPS","27589","0606110945493","0606110945493","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","TPIC TIPICOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,26,26,28,0,26,8500.00,8500.00,8500.00,"PLANILLA_PUM","Gramo",200.000000,42.500000,"Lista 1: 8500.00000000",192.168.0.231,"2026-06-01","24.00000000","7200.0000",ACTUALIZAR_STOCK
"027592",6665,"Chicharrón Gourmet Natural X30g Samtha","CHICHARRON SOYA 30G","27592","0606110945431","0606110945431","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","TPIC TIPICOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,44,44,47,0,44,2300.00,2300.00,2300.00,"PLANILLA_PUM","Gramo",30.000000,76.666667,"Lista 1: 2300.00000000",192.168.0.231,"2026-06-01","40.00000000","1900.0000",ACTUALIZAR_STOCK
"027593",6666,"Chicharrones Gourmet  Pimienta Limón X30Gr","CHICHARRON SOYA 30G","27593","0606110945479","0606110945479","33 PASABOCAS Y SEMILLAS","3303 PASABOCAS MIXTOS","TPIC TIPICOS","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","UND","UND",1.000000,10,10,11,0,10,2300.00,2300.00,2300.00,"PLANILLA_PUM","Gramo",30.000000,76.666667,"Lista 1: 2300.00000000",192.168.0.231,"2026-05-12","40.00000000","1900.0000",ACTUALIZAR_STOCK
"018413",6667,"Crispetas Dulces y Saladitas Ramo X110g","PASABOCAS RAMO 90G CRISPETA","18413","7702914602112","7702914602112","33 PASABOCAS Y SEMILLAS","3302 PASABOCAS A BASE DE MAIZ","RAMO RAMO","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Lonchera y Snacks","","PAQ","PAQ",1.000000,22,22,22,0,22,4193.28,4990.00,4990.00,"PLANILLA_PUM","Gramo",110.000000,45.363636,"Lista 1: 4990.00000000",192.168.0.231,"2026-06-17","6.00000000","3501.0000",ACTUALIZAR_PRECIO_PUM
"018898",6669,"Achiras Country X6 Unidades X150Gr","ACHIRAS COUNTRY 150G 6U","18898","7707272497097","7707272497097","33 PASABOCAS Y SEMILLAS","3302 PASABOCAS A BASE DE MAIZ","PACO PAN EL COUNTRY","ABAR ABARROTES Y DESPENSA","POSD PORTAFOLIO SUPERMERCADO DESCO","Lonchera y Snacks","","PAQ","PAQ",1.000000,0,0,0,0,0,15619.05,16400.00,16400.00,"PLANILLA_PUM","Gramo",140.000000,117.142857,"Lista 1: 16400.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"020638",6670,"Syrup Konfyt Con Sabor a Maple X280Gr","SYRUP KONFYT 280G MAPLE","20638","7702204007788","7702204007788","31 PRODUCTOS DE RESPOSTERIA","3109 PANCAKES, MEZCLAS PREPARACION Y COBERTURAS","","ABAR ABARROTES Y DESPENSA","POSU PORTAFOPOLIO SUPERMERCADO","Despensa","","FCO","FCO",1.000000,0,0,0,0,0,11008.40,13100.00,13100.00,"PLANILLA_PUM","Gramo",280.000000,46.785714,"Lista 1: 13100.00000000",192.168.0.231,"","","",ACTUALIZAR_PRECIO_PUM
"024840",6673,"Yogurt Griego Vainilla Alpina X500Gr","YOGURT ALPINA GRIEGO 500G","24840","7702001170128","7702001170128","03 LACTEOS","0305 LACTEOS LIGHT","ALPI PRODUCTOS ALPINA","NEVE NEVERAS","POSU PORTAFOPOLIO SUPERMERCADO","Lácteos","Yogurt y Kumis","UND","UND",1.000000,5,5,5,0,5,16386.55,19500.00,19500.00,"PLANILLA_PUM","Mililitro",560.000000,34.821429,"Lista 1: 19500.00000000",192.168.0.231,"2026-06-02","12.00000000","13835.0000",ACTUALIZAR_PRECIO_PUM
